store_id,platform,has_product_ld,desc_words,own_words,description,reviews,brand,measured_fields,missing_fields
S8d6229390e,salla,True,15,21,False,True,False,3,2
S8d6229390e,salla,True,49,55,True,True,False,3,1
Sa6077bd38e,salla,True,7,25,False,True,False,3,2
Sa6077bd38e,salla,True,0,17,False,True,False,3,2
Sa6077bd38e,salla,True,0,11,False,True,False,3,2
Sa6077bd38e,salla,True,0,11,False,True,False,3,2
Sa6077bd38e,salla,True,0,13,False,True,False,3,2
S0fb0ddfcc4,salla,True,32,72,False,True,False,3,2
S0fb0ddfcc4,salla,True,6,24,False,True,False,3,2
S0fb0ddfcc4,salla,True,18,30,False,True,False,3,2
S0fb0ddfcc4,salla,True,42,172,True,True,False,3,1
S0fb0ddfcc4,salla,True,104,122,True,True,False,3,1
S451666b96d,salla,True,119,165,True,True,False,3,1
S451666b96d,salla,True,35,42,False,True,False,3,2
S451666b96d,salla,True,116,165,True,True,False,3,1
S451666b96d,salla,True,120,166,True,True,False,3,1
S451666b96d,salla,True,120,160,True,True,False,3,1
Sc65665e549,salla,True,242,324,True,True,False,3,1
Sc65665e549,salla,True,98,143,True,True,False,3,1
Sc65665e549,salla,True,101,146,True,True,False,3,1
Sc65665e549,salla,True,52,66,True,True,True,3,0
Sc65665e549,salla,True,109,183,True,True,True,3,0
S4e2ed4b683,salla,True,15,30,False,True,False,3,2
S4e2ed4b683,salla,True,7,92,False,True,False,3,2
S4e2ed4b683,salla,True,5,11,False,True,False,3,2
S4e2ed4b683,salla,True,5,7,False,True,False,3,2
S4e2ed4b683,salla,True,27,37,False,True,False,3,2
S187a8b5ddc,salla,True,8,16,False,True,False,3,2
S187a8b5ddc,salla,True,8,12,False,True,False,3,2
S187a8b5ddc,salla,True,14,24,False,True,False,3,2
S187a8b5ddc,salla,True,10,14,False,True,False,3,2
S187a8b5ddc,salla,True,10,18,False,True,False,3,2
Sd420ebacec,salla,True,14,104,False,True,False,3,2
Sd420ebacec,salla,True,0,19,False,True,False,3,2
Sd420ebacec,salla,True,104,121,True,True,False,3,1
Sd420ebacec,salla,True,0,11,False,True,False,3,2
Sd420ebacec,salla,True,165,252,True,True,False,3,1
Sfac56dc048,salla,True,34,39,False,True,False,3,2
Sfac56dc048,salla,True,34,39,False,True,False,3,2
Sfac56dc048,salla,True,37,41,False,True,False,3,2
Sfac56dc048,salla,True,28,35,False,True,False,3,2
Sfac56dc048,salla,True,31,36,False,True,False,3,2
Sdd7a1d9fa8,salla,True,124,127,True,True,False,3,1
Sdd7a1d9fa8,salla,True,51,66,True,True,False,3,1
Sdd7a1d9fa8,salla,True,37,40,False,True,False,3,2
Sdd7a1d9fa8,salla,True,88,92,True,True,False,3,1
Sdd7a1d9fa8,salla,True,93,98,True,True,False,3,1
S65f34a9d5a,salla,True,102,199,True,True,False,3,1
S65f34a9d5a,salla,True,11,167,False,True,False,3,2
S65f34a9d5a,salla,True,224,328,True,True,False,3,1
S65f34a9d5a,salla,True,15,155,False,True,True,3,1
S2617f198eb,salla,True,31,39,False,True,False,3,2
S2617f198eb,salla,True,586,713,True,True,True,3,0
S2617f198eb,salla,True,125,209,True,True,True,3,0
S2617f198eb,salla,True,429,465,True,True,True,3,0
S2617f198eb,salla,True,55,63,True,True,False,3,1
S77720ab887,salla,True,514,591,True,True,True,3,0
S77720ab887,salla,True,416,437,True,True,True,3,0
S77720ab887,salla,True,120,138,True,True,False,3,1
S77720ab887,salla,True,3,68,False,True,False,3,2
S77720ab887,salla,True,11,73,False,True,False,3,2
S9486ed2f3c,salla,True,168,203,True,True,False,3,1
S9486ed2f3c,salla,True,163,193,True,True,False,3,1
S9486ed2f3c,salla,True,181,241,True,True,False,3,1
S9486ed2f3c,salla,True,107,137,True,True,False,3,1
S9486ed2f3c,salla,True,122,178,True,True,False,3,1
S99da7477b1,salla,True,25,292,False,True,True,3,1
S99da7477b1,salla,True,8,26,False,True,False,3,2
S99da7477b1,salla,True,16,36,False,True,True,3,1
S99da7477b1,salla,True,12,218,False,True,False,3,2
S99da7477b1,salla,True,16,35,False,True,True,3,1
Sa51596783e,salla,True,262,287,True,True,True,3,0
Sa51596783e,salla,True,286,309,True,True,True,3,0
Sa51596783e,salla,True,541,608,True,True,True,3,0
Sa51596783e,salla,True,268,299,True,True,True,3,0
Sa51596783e,salla,True,273,294,True,True,True,3,0
S67818a40d8,salla,True,35,77,False,True,False,3,2
S67818a40d8,salla,True,30,67,False,True,False,3,2
S67818a40d8,salla,True,0,92,False,True,False,3,2
S67818a40d8,salla,True,16,215,False,True,False,3,2
S67818a40d8,salla,True,0,118,False,True,False,3,2
S37144a82ce,salla,True,5,14,False,True,False,3,2
S37144a82ce,salla,True,5,14,False,True,False,3,2
S37144a82ce,salla,True,0,8,False,True,False,3,2
S37144a82ce,salla,True,4,12,False,True,False,3,2
S37144a82ce,salla,True,4,12,False,True,False,3,2
Sdb54ae60ae,salla,True,176,184,True,True,False,3,1
Sdb54ae60ae,salla,True,324,356,True,True,False,3,1
Sdb54ae60ae,salla,True,120,130,True,True,False,3,1
Sdb54ae60ae,salla,True,8,136,False,True,False,3,2
Sdb54ae60ae,salla,True,150,176,True,True,True,3,0
Sde06539573,salla,True,208,250,True,True,False,3,1
Sde06539573,salla,True,99,119,True,True,False,3,1
Sde06539573,salla,True,162,208,True,True,False,3,1
Sde06539573,salla,True,57,126,True,True,False,3,1
Sde06539573,salla,True,121,174,True,True,False,3,1
S849e80ecdf,salla,True,68,93,True,True,False,3,1
S849e80ecdf,salla,True,130,162,True,True,False,3,1
S849e80ecdf,salla,True,80,98,True,True,False,3,1
S849e80ecdf,salla,True,44,85,True,True,False,3,1
S849e80ecdf,salla,True,136,171,True,True,False,3,1
S8d195c6703,salla,True,82,101,True,True,True,3,0
S8d195c6703,salla,True,6,15,False,True,True,3,1
S8d195c6703,salla,True,6,15,False,True,True,3,1
S46a498ce7e,shopify,True,43,87,True,False,True,3,1
S46a498ce7e,shopify,False,51,60,True,False,False,3,2
S46a498ce7e,shopify,False,46,55,True,False,False,3,2
S46a498ce7e,shopify,False,43,101,True,False,False,3,2
S46a498ce7e,shopify,False,51,61,True,False,False,3,2
Scafcfac1a4,shopify,True,40,156,True,False,True,3,1
Scafcfac1a4,shopify,True,38,163,False,False,True,3,2
Scafcfac1a4,shopify,True,36,191,False,False,True,3,2
Scafcfac1a4,shopify,True,41,187,True,False,True,3,1
Scafcfac1a4,shopify,True,40,176,True,False,True,3,1
S7ebc9683f4,shopify,True,0,481,False,True,True,3,1
S7ebc9683f4,shopify,True,43,446,True,False,True,3,1
S7ebc9683f4,shopify,True,4,2028,False,False,True,3,2
S7ebc9683f4,shopify,True,0,2279,False,False,True,3,2
S7ebc9683f4,shopify,True,49,854,True,False,True,3,1
S330b6c7056,shopify,False,387,486,True,False,False,3,2
S330b6c7056,shopify,False,190,220,True,False,False,3,2
S330b6c7056,shopify,True,114,233,True,False,True,3,1
S330b6c7056,shopify,True,139,255,True,False,True,3,1
S330b6c7056,shopify,False,124,233,True,False,False,3,2
S4f1fa548f7,shopify,True,43,218,True,True,True,3,0
S4f1fa548f7,shopify,True,157,333,True,True,True,3,0
S4f1fa548f7,shopify,True,58,219,True,True,True,3,0
S4f1fa548f7,shopify,True,45,241,True,True,True,3,0
S4f1fa548f7,shopify,True,55,266,True,True,True,3,0
Sc7f4319547,shopify,True,26,89,False,False,True,3,2
Sc7f4319547,shopify,True,54,111,True,False,True,3,1
Sc7f4319547,shopify,True,29,155,False,False,True,3,2
Sc7f4319547,shopify,True,44,96,True,False,True,3,1
Sc7f4319547,shopify,True,9,60,False,False,True,3,2
Sc8c4dd2bd9,shopify,True,67,91,True,True,True,3,0
Sc8c4dd2bd9,shopify,True,145,186,True,True,True,3,0
Sc8c4dd2bd9,shopify,True,48,77,True,True,True,3,0
Sc8c4dd2bd9,shopify,True,61,74,True,True,True,3,0
Sd38ba6c74c,shopify,True,26,173,False,True,True,3,1
Sd38ba6c74c,shopify,False,97,417,True,True,False,3,1
Sd38ba6c74c,shopify,True,167,234,True,True,True,3,0
Sd38ba6c74c,shopify,True,813,2009,True,True,True,3,0
Sb9e8dd280d,shopify,True,60,335,True,False,True,3,1
Sb9e8dd280d,shopify,True,263,599,True,False,True,3,1
Sb9e8dd280d,shopify,True,53,302,True,False,True,3,1
Sb9e8dd280d,shopify,True,63,411,True,False,True,3,1
Sb9e8dd280d,shopify,True,105,807,True,False,True,3,1
S6be2e271e9,shopify,False,12,18,False,False,False,3,3
S6be2e271e9,shopify,False,141,165,True,False,False,3,2
S6be2e271e9,shopify,False,0,72,False,False,False,3,3
S6be2e271e9,shopify,False,136,146,True,False,False,3,2
S6be2e271e9,shopify,False,111,128,True,False,False,3,2
S42ab2f01bc,shopify,False,45,65,True,False,False,3,2
S42ab2f01bc,shopify,False,69,101,True,False,False,3,2
S42ab2f01bc,shopify,False,45,52,True,False,False,3,2
S42ab2f01bc,shopify,False,42,68,True,False,False,3,2
S42ab2f01bc,shopify,False,0,16,False,False,False,3,3
S8d78d49620,shopify,False,0,143,False,False,False,3,3
S8d78d49620,shopify,False,0,149,False,False,False,3,3
S8d78d49620,shopify,True,60,150,True,False,True,3,1
S8d78d49620,shopify,False,0,187,False,True,False,3,2
S8d78d49620,shopify,False,0,127,False,False,False,3,3
S3688c8d24c,shopify,False,0,164,False,False,False,3,3
S3688c8d24c,shopify,False,0,116,False,False,False,3,3
S3688c8d24c,shopify,False,0,143,False,False,False,3,3
S3688c8d24c,shopify,True,22,113,False,False,True,3,2
S3688c8d24c,shopify,False,0,259,False,False,False,3,3
Saf7fccfbf6,shopify,True,16,49,False,False,True,3,2
Saf7fccfbf6,shopify,False,0,57,False,False,False,3,3
Saf7fccfbf6,shopify,False,0,98,False,False,False,3,3
Saf7fccfbf6,shopify,False,0,99,False,False,False,3,3
Saf7fccfbf6,shopify,False,0,115,False,False,False,3,3
S400d9de991,shopify,True,43,353,True,False,True,3,1
S400d9de991,shopify,True,43,338,True,False,True,3,1
S400d9de991,shopify,True,48,455,True,False,True,3,1
S400d9de991,shopify,True,36,327,False,False,True,3,2
S400d9de991,shopify,True,18,264,False,False,True,3,2
S8aa350bfc2,shopify,False,37,67,False,True,False,3,2
S8aa350bfc2,shopify,False,27,60,False,True,False,3,2
S8aa350bfc2,shopify,False,24,52,False,True,False,3,2
S8aa350bfc2,shopify,False,27,60,False,True,False,3,2
S8aa350bfc2,shopify,False,24,55,False,True,False,3,2
S9415e3b848,shopify,False,158,185,True,True,False,3,1
S9415e3b848,shopify,False,175,194,True,True,False,3,1
S9415e3b848,shopify,False,175,185,True,True,False,3,1
S9415e3b848,shopify,False,146,157,True,True,False,3,1
S9415e3b848,shopify,False,52,62,True,True,False,3,1
S8211fc7406,shopify,False,146,274,True,False,True,3,1
S8211fc7406,shopify,False,0,57,False,False,False,3,3
S8211fc7406,shopify,False,72,104,True,False,False,3,2
S8211fc7406,shopify,False,66,108,True,False,False,3,2
S8211fc7406,shopify,False,69,95,True,False,False,3,2
S18007a98dc,shopify,True,70,190,True,False,True,3,1
S18007a98dc,shopify,True,83,173,True,False,True,3,1
S18007a98dc,shopify,True,71,158,True,False,True,3,1
S18007a98dc,shopify,True,79,180,True,False,True,3,1
S18007a98dc,shopify,True,86,175,True,False,True,3,1
S2eb5b9868e,shopify,True,32,1221,False,False,True,3,2
S2eb5b9868e,shopify,True,0,55,False,False,True,3,2
S2eb5b9868e,shopify,True,54,527,True,False,True,3,1
S2eb5b9868e,shopify,True,85,1164,True,False,True,3,1
S2eb5b9868e,shopify,True,73,1744,True,False,True,3,1
Sd5ec710493,shopify,True,142,315,True,True,True,3,0
Sd5ec710493,shopify,True,55,235,True,True,True,3,0
Sd5ec710493,shopify,True,92,362,True,True,True,3,0
S1599ec9285,shopify,False,348,357,True,True,True,3,0
S1599ec9285,shopify,False,238,252,True,True,True,3,0
S1599ec9285,shopify,False,224,232,True,True,True,3,0
S1599ec9285,shopify,False,237,255,True,True,True,3,0
S1599ec9285,shopify,False,258,279,True,True,False,3,1
S8741b54feb,shopify,True,44,61,True,False,True,3,1
S8741b54feb,shopify,True,52,36,True,False,True,3,1
S8741b54feb,shopify,True,35,15,False,False,True,3,2
S02072e0d5a,shopify,False,275,278,True,True,True,3,0
S02072e0d5a,shopify,False,226,247,True,True,False,3,1
S02072e0d5a,shopify,False,240,252,True,True,True,3,0
S02072e0d5a,shopify,False,342,351,True,True,False,3,1
S02072e0d5a,shopify,False,241,249,True,True,True,3,0
S8478ed4288,shopify,True,68,518,True,True,False,3,1
S8478ed4288,shopify,True,72,642,True,True,True,3,0
S8478ed4288,shopify,True,165,485,True,True,True,3,0
S8478ed4288,shopify,True,173,451,True,True,True,3,0
S8478ed4288,shopify,True,60,440,True,True,True,3,0
S808d2add63,shopify,False,0,230,False,False,False,3,3
S808d2add63,shopify,False,0,178,False,False,False,3,3
S808d2add63,shopify,True,18,53,False,False,True,3,2
S808d2add63,shopify,False,0,266,False,False,False,3,3
S808d2add63,shopify,False,0,82,False,False,False,3,3
S5caaf9f032,shopify,True,30,150,False,False,True,3,2
S5caaf9f032,shopify,True,25,95,False,False,True,3,2
S5caaf9f032,shopify,True,44,232,True,False,True,3,1
S5caaf9f032,shopify,True,23,120,False,False,True,3,2
Sa6df7de8ad,shopify,True,7,71,False,False,True,3,2
Sa6df7de8ad,shopify,True,52,164,True,False,True,3,1
Sa6df7de8ad,shopify,True,4,65,False,False,True,3,2
Sa6df7de8ad,shopify,True,3,206,False,False,True,3,2
Sa6df7de8ad,shopify,True,4,59,False,False,True,3,2
S399611a25b,shopify,False,0,782,False,True,False,3,2
S399611a25b,shopify,False,0,667,False,True,False,3,2
S399611a25b,shopify,False,0,792,False,True,False,3,2
S399611a25b,shopify,False,0,553,False,True,False,3,2
Sb9387e7973,shopify,True,70,118,True,False,True,3,1
Sb9387e7973,shopify,True,259,312,True,False,True,3,1
Sb9387e7973,shopify,True,273,327,True,True,True,3,0
Sb9387e7973,shopify,True,100,151,True,True,True,3,0
Sb9387e7973,shopify,True,145,194,True,False,True,3,1
S799cfdbe83,shopify,True,241,371,True,False,True,3,1
S799cfdbe83,shopify,True,101,462,True,False,True,3,1
S799cfdbe83,shopify,True,3,183,False,False,True,3,2
S799cfdbe83,shopify,True,106,349,True,False,True,3,1
S799cfdbe83,shopify,True,5,276,False,False,True,3,2
S52c10b97e3,shopify,True,318,700,True,False,True,3,1
S52c10b97e3,shopify,True,60,236,True,False,True,3,1
S52c10b97e3,shopify,True,35,129,False,False,True,3,2
S52c10b97e3,shopify,True,48,130,True,False,True,3,1
S52c10b97e3,shopify,True,125,279,True,False,True,3,1
Sddba5a8152,shopify,True,55,153,True,False,True,3,1
Sddba5a8152,shopify,True,256,321,True,False,True,3,1
Sddba5a8152,shopify,True,114,215,True,False,True,3,1
Sddba5a8152,shopify,True,106,260,True,False,True,3,1
Sddba5a8152,shopify,True,194,233,True,False,True,3,1
S246e0d4355,shopify,True,93,179,True,False,True,3,1
S246e0d4355,shopify,False,0,183,False,False,False,3,3
S246e0d4355,shopify,True,23,106,False,False,True,3,2
S246e0d4355,shopify,True,4,64,False,False,True,3,2
S246e0d4355,shopify,True,45,90,True,False,True,3,1
Sab52a32d66,shopify,True,0,494,False,True,True,3,1
Sab52a32d66,shopify,True,0,443,False,True,True,3,1
Sab52a32d66,shopify,True,0,460,False,True,True,3,1
Sdff928f1db,shopify,True,4,95,False,False,True,3,2
Sdff928f1db,shopify,True,4,321,False,False,True,3,2
Sdff928f1db,shopify,True,4,296,False,False,True,3,2
Sdff928f1db,shopify,True,4,320,False,False,True,3,2
Sdff928f1db,shopify,True,4,393,False,False,True,3,2
S66e8bd93eb,shopify,True,176,356,True,True,True,3,0
S66e8bd93eb,shopify,True,111,452,True,True,True,3,0
S66e8bd93eb,shopify,True,128,596,True,True,True,3,0
S66e8bd93eb,shopify,True,196,553,True,True,True,3,0
Sb1fa9e47ce,shopify,False,0,131,False,False,False,3,3
Sb1fa9e47ce,shopify,False,0,106,False,False,False,3,3
Sb1fa9e47ce,shopify,False,0,156,False,False,False,3,3
Sb1fa9e47ce,shopify,False,0,125,False,False,False,3,3
Sb1fa9e47ce,shopify,False,0,114,False,False,False,3,3
Sd962e04af0,shopify,True,283,403,True,True,True,3,0
Sd962e04af0,shopify,True,266,316,True,True,True,3,0
Sd962e04af0,shopify,True,25,161,False,True,True,3,1
Sd962e04af0,shopify,True,415,572,True,True,True,3,0
Sd962e04af0,shopify,True,258,362,True,True,True,3,0
S2cb2ea4601,shopify,False,0,293,False,False,False,3,3
S2cb2ea4601,shopify,False,13,289,False,False,False,3,3
S2cb2ea4601,shopify,False,0,382,False,False,False,3,3
S2cb2ea4601,shopify,False,0,367,False,False,False,3,3
S2cb2ea4601,shopify,False,13,241,False,False,False,3,3
Saa8a032516,shopify,True,213,282,True,False,True,3,1
Saa8a032516,shopify,True,222,257,True,False,True,3,1
Saa8a032516,shopify,True,146,303,True,False,True,3,1
Saa8a032516,shopify,True,189,230,True,False,True,3,1
S7b03a4e38f,shopify,True,28,617,False,True,True,3,1
S7b03a4e38f,shopify,True,25,561,False,True,True,3,1
S7b03a4e38f,shopify,True,22,428,False,True,True,3,1
S7b03a4e38f,shopify,True,22,808,False,True,True,3,1
S7b03a4e38f,shopify,True,24,385,False,True,True,3,1
S9e0689b890,shopify,True,27,71,False,True,True,3,1
S9e0689b890,shopify,True,70,123,True,True,True,3,0
S9e0689b890,shopify,True,23,523,False,True,True,3,1
S9e0689b890,shopify,True,58,83,True,True,True,3,0
S1fd542b29a,shopify,True,119,327,True,True,True,3,0
S1fd542b29a,shopify,True,106,127,True,True,True,3,0
S1fd542b29a,shopify,True,59,273,True,True,True,3,0
S1fd542b29a,shopify,True,99,314,True,True,True,3,0
S1fd542b29a,shopify,True,173,377,True,True,True,3,0
Seba9b30cef,shopify,True,88,126,True,True,True,3,0
Seba9b30cef,shopify,True,109,206,True,True,True,3,0
Seba9b30cef,shopify,True,51,84,True,True,True,3,0
Seba9b30cef,shopify,True,140,248,True,True,True,3,0
S99dd4a87a7,shopify,False,0,202,False,False,False,3,3
S99dd4a87a7,shopify,False,0,211,False,False,False,3,3
S99dd4a87a7,shopify,False,0,265,False,False,False,3,3
S99dd4a87a7,shopify,False,0,311,False,False,False,3,3
S99dd4a87a7,shopify,False,0,163,False,False,False,3,3
S7fa7885703,shopify,True,117,375,True,False,True,3,1
S7fa7885703,shopify,True,97,332,True,False,True,3,1
S7fa7885703,shopify,True,92,271,True,False,True,3,1
S7fa7885703,shopify,True,96,301,True,False,True,3,1
S7fa7885703,shopify,True,108,312,True,False,True,3,1
Sa652f5c9a3,shopify,True,597,684,True,True,True,3,0
Sa652f5c9a3,shopify,True,289,324,True,True,True,3,0
Sa652f5c9a3,shopify,True,1051,1198,True,True,True,3,0
Sa652f5c9a3,shopify,True,374,421,True,True,True,3,0
S43a7f02ca8,shopify,False,12,16,False,False,False,3,3
S43a7f02ca8,shopify,False,18,22,False,False,False,3,3
S43a7f02ca8,shopify,False,15,19,False,False,False,3,3
S43a7f02ca8,shopify,False,15,19,False,False,False,3,3
S43a7f02ca8,shopify,False,6,14,False,False,False,3,3
Sac06c1034a,shopify,False,0,146,False,False,False,3,3
Sac06c1034a,shopify,False,0,101,False,False,False,3,3
Sac06c1034a,shopify,False,0,124,False,False,False,3,3
Sac06c1034a,shopify,False,0,154,False,False,False,3,3
Sac06c1034a,shopify,False,0,146,False,False,False,3,3
Sb8811b306d,shopify,False,776,915,True,False,False,3,2
Sb8811b306d,shopify,False,760,1011,True,False,False,3,2
Sb8811b306d,shopify,False,1221,1632,True,False,False,3,2
Sb8811b306d,shopify,False,828,1022,True,False,False,3,2
S9538f34eeb,shopify,False,0,191,False,False,False,3,3
S9538f34eeb,shopify,True,63,1253,True,False,True,3,1
S9538f34eeb,shopify,True,6,222,False,False,True,3,2
S9538f34eeb,shopify,True,5,175,False,False,True,3,2
S9538f34eeb,shopify,True,4,206,False,False,True,3,2
S37ffe09486,shopify,True,138,114,True,False,True,3,1
S37ffe09486,shopify,True,232,205,True,False,True,3,1
S37ffe09486,shopify,True,230,197,True,False,True,3,1
S37ffe09486,shopify,True,163,133,True,False,True,3,1
Se6992b426b,shopify,False,152,218,True,True,False,3,1
Se6992b426b,shopify,False,100,183,True,True,False,3,1
Se6992b426b,shopify,True,157,215,True,True,False,3,1
Se6992b426b,shopify,True,117,175,True,True,False,3,1
Se6992b426b,shopify,True,153,221,True,True,False,3,1
S9becd47e58,shopify,True,12,93,False,False,True,3,2
S9becd47e58,shopify,True,14,126,False,False,True,3,2
S9becd47e58,shopify,True,16,106,False,False,True,3,2
S9becd47e58,shopify,True,12,337,False,False,True,3,2
S9becd47e58,shopify,True,6,110,False,False,True,3,2
S128adcdab0,shopify,False,0,101,False,False,False,3,3
S128adcdab0,shopify,False,0,75,False,False,False,3,3
S128adcdab0,shopify,False,0,93,False,False,False,3,3
S128adcdab0,shopify,False,0,111,False,False,False,3,3
S9c7ff7adad,shopify,True,57,85,True,False,True,3,1
S9c7ff7adad,shopify,True,143,211,True,False,True,3,1
S9c7ff7adad,shopify,True,22,461,False,False,True,3,2
S9c7ff7adad,shopify,True,57,101,True,False,True,3,1
S9c7ff7adad,shopify,True,57,87,True,False,True,3,1
S601efaf582,shopify,True,142,258,True,False,True,3,1
S601efaf582,shopify,True,154,282,True,True,True,3,0
S601efaf582,shopify,True,43,162,True,True,True,3,0
S601efaf582,shopify,True,122,247,True,True,True,3,0
S601efaf582,shopify,True,129,233,True,True,True,3,0
S9b9ea2479b,shopify,True,81,232,True,True,True,3,0
S9b9ea2479b,shopify,True,67,229,True,True,True,3,0
S9b9ea2479b,shopify,True,90,321,True,True,True,3,0
S9b9ea2479b,shopify,True,78,378,True,False,True,3,1
S9b9ea2479b,shopify,True,87,351,True,False,True,3,1
Sac1647c861,shopify,False,0,126,False,False,False,3,3
Sac1647c861,shopify,False,0,117,False,False,False,3,3
Sac1647c861,shopify,False,0,98,False,False,False,3,3
Sac1647c861,shopify,False,0,100,False,False,False,3,3
Sac1647c861,shopify,False,0,106,False,False,False,3,3
Saaf74e62f4,shopify,True,33,178,False,False,True,3,2
Saaf74e62f4,shopify,True,0,164,False,False,True,3,2
Saaf74e62f4,shopify,True,63,478,True,False,True,3,1
Saaf74e62f4,shopify,True,17,449,False,False,True,3,2
Saaf74e62f4,shopify,True,19,385,False,False,True,3,2
Sa16e8c9b52,shopify,True,93,174,True,False,True,3,1
Sa16e8c9b52,shopify,True,24,159,False,False,True,3,2
Sa16e8c9b52,shopify,True,27,157,False,False,True,3,2
Sa16e8c9b52,shopify,True,35,91,False,False,True,3,2
Sa16e8c9b52,shopify,True,61,114,True,False,True,3,1
S746d8cb697,shopify,False,0,251,False,False,False,3,3
S746d8cb697,shopify,False,0,198,False,False,False,3,3
S746d8cb697,shopify,False,0,485,False,False,False,3,3
S746d8cb697,shopify,False,0,294,False,False,False,3,3
S746d8cb697,shopify,False,0,242,False,False,False,3,3
S322bbc67a7,shopify,False,0,233,False,False,False,3,3
S322bbc67a7,shopify,False,0,142,False,False,False,3,3
S322bbc67a7,shopify,False,0,134,False,False,False,3,3
S322bbc67a7,shopify,False,0,263,False,False,False,3,3
S322bbc67a7,shopify,False,0,155,False,False,False,3,3
Sa86e809e80,shopify,True,0,209,False,False,False,3,3
Sa86e809e80,shopify,True,0,204,False,False,False,3,3
Sa86e809e80,shopify,True,0,193,False,False,False,3,3
Sa86e809e80,shopify,True,0,349,False,False,False,3,3
Sa86e809e80,shopify,True,0,455,False,False,False,3,3
Sff7f721cf9,shopify,True,192,70,True,True,True,3,0
Sff7f721cf9,shopify,True,147,953,True,True,True,3,0
Sff7f721cf9,shopify,True,94,145,True,True,True,3,0
Sff7f721cf9,shopify,True,201,153,True,True,True,3,0
S14feb36823,zid,True,56,155,True,True,False,3,1
S14feb36823,zid,True,56,59,True,True,False,3,1
S14feb36823,zid,True,56,49,True,True,False,3,1
S14feb36823,zid,True,56,105,True,True,False,3,1
S14feb36823,zid,True,56,80,True,True,False,3,1
Sa4b00fc04b,zid,True,31,51,False,True,False,3,2
Sa4b00fc04b,zid,True,31,71,False,True,False,3,2
Sa4b00fc04b,zid,True,31,92,False,True,False,3,2
Sa4b00fc04b,zid,True,31,48,False,True,False,3,2
Sa4b00fc04b,zid,True,31,62,False,True,False,3,2
S850ba99939,zid,True,90,96,True,True,False,3,1
S850ba99939,zid,True,14,106,False,True,False,3,2
S850ba99939,zid,True,104,95,True,True,False,3,1
S850ba99939,zid,True,20,102,False,True,False,3,2
S850ba99939,zid,True,104,47,True,True,False,3,1
Sf516e4e6d0,zid,True,28,99,False,True,False,3,2
Sf516e4e6d0,zid,True,38,55,False,True,False,3,2
Sf516e4e6d0,zid,True,15,30,False,True,False,3,2
Sf516e4e6d0,zid,True,4,77,False,True,False,3,2
Sf516e4e6d0,zid,True,27,86,False,True,False,3,2
S3c4237f9de,zid,True,36,162,False,True,False,3,2
S3c4237f9de,zid,True,40,172,True,True,False,3,1
S3c4237f9de,zid,True,44,190,True,True,False,3,1
S3c4237f9de,zid,True,44,201,True,True,False,3,1
S3c4237f9de,zid,True,44,169,True,True,False,3,1
Sa43a0942fd,zid,False,0,9,False,True,False,3,2
Sa43a0942fd,zid,False,0,75,False,True,False,3,2
Sa43a0942fd,zid,False,11,59,False,True,False,3,2
Sa43a0942fd,zid,False,0,44,False,True,False,3,2
Sa43a0942fd,zid,False,8,39,False,True,False,3,2
Sd57ab1b88b,zid,False,18,24,False,False,False,3,3
Sd57ab1b88b,zid,False,12,17,False,False,False,3,3
Sd57ab1b88b,zid,False,38,52,False,False,False,3,3
Sd57ab1b88b,zid,False,37,42,False,False,False,3,3
Sd57ab1b88b,zid,False,18,41,False,False,False,3,3
S43a3970fab,zid,False,0,4,False,True,False,3,2
S43a3970fab,zid,False,0,4,False,True,False,3,2
S43a3970fab,zid,False,3,115,False,True,False,3,2
S43a3970fab,zid,False,3,188,False,True,False,3,2
S43a3970fab,zid,False,0,3,False,True,False,3,2
Sc887c4f575,zid,False,102,108,True,True,False,3,1
Sc887c4f575,zid,False,128,137,True,True,False,3,1
Sc887c4f575,zid,False,18,39,False,True,False,3,2
Sc887c4f575,zid,False,32,42,False,True,False,3,2
Sc887c4f575,zid,False,6,10,False,True,False,3,2
S36a06a89e1,zid,True,13,73,False,False,False,3,3
S36a06a89e1,zid,True,7,61,False,False,False,3,3
S36a06a89e1,zid,True,11,36,False,False,False,3,3
S36a06a89e1,zid,True,19,83,False,False,False,3,3
S36a06a89e1,zid,True,18,74,False,False,False,3,3
S4dcf8ac72c,zid,False,42,51,True,True,False,3,1
S4dcf8ac72c,zid,False,330,404,True,True,False,3,1
S4dcf8ac72c,zid,False,475,489,True,True,True,3,0
S4dcf8ac72c,zid,False,148,177,True,True,False,3,1
S4dcf8ac72c,zid,False,278,313,True,True,False,3,1
S5083331967,zid,False,172,262,True,True,False,3,1
S5083331967,zid,False,215,321,True,True,False,3,1
S5083331967,zid,False,160,187,True,True,False,3,1
S5083331967,zid,False,236,411,True,True,True,3,0
S5083331967,zid,False,185,344,True,True,False,3,1
S2a71adb7db,zid,False,86,132,True,True,False,3,1
S2a71adb7db,zid,False,103,115,True,True,False,3,1
S2a71adb7db,zid,False,89,97,True,True,False,3,1
S2a71adb7db,zid,False,3,56,False,True,False,3,2
S2a71adb7db,zid,False,73,84,True,True,False,3,1
S3841ac86f2,zid,False,155,158,True,False,False,3,2
S3841ac86f2,zid,False,165,170,True,False,False,3,2
S3841ac86f2,zid,False,165,168,True,False,False,3,2
S3841ac86f2,zid,False,159,162,True,False,False,3,2
S3841ac86f2,zid,False,185,188,True,False,False,3,2
